state	zip	pci
VA	22315	100
VA	22401	63
VA	22405	74
VA	22406	76
VA	22407	64
VA	22408	67
VA	22427	51
VA	22432	53
VA	22435	44
VA	22436	46
VA	22437	50
VA	22438	46
VA	22443	53
VA	22448	74
VA	22454	47
VA	22460	39
VA	22469	40
VA	22473	57
VA	22476	40
VA	22480	100
VA	22482	60
VA	22485	70
VA	22488	46
VA	22503	54
VA	22504	45
VA	22508	67
VA	22511	55
VA	22514	48
VA	22520	51
VA	22534	51
VA	22535	61
VA	22538	47
VA	22539	76
VA	22542	51
VA	22546	53
VA	22551	69
VA	22553	77
VA	22554	82
VA	22556	76
VA	22560	52
VA	22567	54
VA	22572	48
VA	22576	59
VA	22578	76
VA	22580	52
VA	22601	58
VA	22602	65
VA	22603	61
VA	22610	57
VA	22611	77
VA	22620	77
VA	22623	46
VA	22624	62
VA	22625	66
VA	22627	84
VA	22630	55
VA	22637	54
VA	22639	138
VA	22640	76
VA	22641	49
VA	22642	68
VA	22643	103
VA	22644	61
VA	22645	60
VA	22650	45
VA	22652	61
VA	22654	59
VA	22655	59
VA	22656	67
VA	22657	50
VA	22660	48
VA	22663	61
VA	22664	49
VA	22701	57
VA	22709	54
VA	22712	58
VA	22713	76
VA	22714	65
VA	22715	56
VA	22716	60
VA	22718	62
VA	22719	55
VA	22720	71
VA	22724	93
VA	22726	54
VA	22727	59
VA	22728	68
VA	22731	45
VA	22732	59
VA	22733	64
VA	22734	57
VA	22735	55
VA	22736	59
VA	22737	62
VA	22738	52
VA	22740	84
VA	22741	51
VA	22742	64
VA	22747	88
VA	22749	106
VA	22801	57
VA	22802	45
VA	22810	68
VA	22811	43
VA	22812	59
VA	22815	50
VA	22821	54
VA	22824	50
VA	22827	46
VA	22830	42
VA	22831	42
VA	22832	59
VA	22834	57
VA	22835	46
VA	22840	64
VA	22841	63
VA	22842	47
VA	22843	47
VA	22844	51
VA	22846	74
VA	22847	46
VA	22849	42
VA	22850	53
VA	22851	38
VA	22853	42
VA	22901	99
VA	22902	105
VA	22903	96
VA	22911	89
VA	22920	76
VA	22922	40
VA	22923	67
VA	22931	56
VA	22932	91
VA	22935	51
VA	22936	106
VA	22937	44
VA	22938	55
VA	22939	65
VA	22940	171
VA	22942	58
VA	22943	81
VA	22946	47
VA	22947	160
VA	22948	68
VA	22949	54
VA	22952	47
VA	22958	85
VA	22959	69
VA	22960	51
VA	22963	63
VA	22964	53
VA	22967	64
VA	22968	60
VA	22969	48
VA	22971	46
VA	22972	100
VA	22973	54
VA	22974	64
VA	22976	32
VA	22980	49
VA	23002	51
VA	23004	33
VA	23005	67
VA	23009	57
VA	23011	67
VA	23015	67
VA	23021	47
VA	23022	36
VA	23023	44
VA	23024	62
VA	23025	49
VA	23027	44
VA	23030	51
VA	23032	46
VA	23035	57
VA	23038	48
VA	23039	120
VA	23040	40
VA	23043	65
VA	23047	63
VA	23050	55
VA	23055	46
VA	23056	54
VA	23059	122
VA	23060	74
VA	23061	58
VA	23062	56
VA	23063	64
VA	23065	57
VA	23068	64
VA	23069	63
VA	23070	64
VA	23071	69
VA	23072	55
VA	23075	35
VA	23076	53
VA	23079	48
VA	23083	44
VA	23084	58
VA	23085	50
VA	23086	54
VA	23089	62
VA	23091	46
VA	23092	54
VA	23093	52
VA	23102	87
VA	23103	212
VA	23106	53
VA	23109	65
VA	23110	63
VA	23111	66
VA	23112	72
VA	23113	145
VA	23114	83
VA	23116	87
VA	23117	65
VA	23119	59
VA	23120	114
VA	23123	37
VA	23124	69
VA	23126	43
VA	23128	69
VA	23129	106
VA	23138	59
VA	23139	72
VA	23140	73
VA	23141	94
VA	23146	91
VA	23148	42
VA	23149	46
VA	23150	49
VA	23153	76
VA	23156	45
VA	23163	62
VA	23168	72
VA	23169	47
VA	23175	57
VA	23176	53
VA	23177	68
VA	23180	41
VA	23181	55
VA	23185	88
VA	23188	80
VA	23192	78
VA	23219	247
VA	23220	59
VA	23221	114
VA	23222	30
VA	23223	37
VA	23224	27
VA	23225	49
VA	23226	153
VA	23227	56
VA	23228	42
VA	23229	111
VA	23230	61
VA	23231	47
VA	23233	108
VA	23234	37
VA	23235	69
VA	23236	65
VA	23237	45
VA	23238	108
VA	23294	49
VA	23301	42
VA	23303	45
VA	23306	58
VA	23307	30
VA	23308	36
VA	23310	55
VA	23314	75
VA	23315	55
VA	23320	60
VA	23321	63
VA	23322	81
VA	23323	56
VA	23324	31
VA	23325	45
VA	23336	52
VA	23337	48
VA	23350	40
VA	23354	66
VA	23356	59
VA	23357	30
VA	23359	35
VA	23395	37
VA	23405	56
VA	23410	41
VA	23415	41
VA	23416	32
VA	23417	56
VA	23418	42
VA	23420	35
VA	23421	36
VA	23430	71
VA	23432	79
VA	23433	119
VA	23434	52
VA	23435	75
VA	23436	112
VA	23437	54
VA	23438	53
VA	23442	35
VA	23451	103
VA	23452	63
VA	23453	47
VA	23454	77
VA	23455	72
VA	23456	76
VA	23457	76
VA	23462	45
VA	23464	55
VA	23487	53
VA	23488	28
VA	23502	40
VA	23503	41
VA	23504	28
VA	23505	56
VA	23507	98
VA	23508	65
VA	23509	48
VA	23510	82
VA	23511	28
VA	23513	33
VA	23517	62
VA	23518	49
VA	23523	24
VA	23601	50
VA	23602	51
VA	23603	45
VA	23604	35
VA	23605	33
VA	23606	60
VA	23607	27
VA	23608	42
VA	23651	76
VA	23661	42
VA	23662	82
VA	23663	36
VA	23664	60
VA	23665	42
VA	23666	46
VA	23669	49
VA	23690	50
VA	23691	24
VA	23692	80
VA	23693	87
VA	23696	81
VA	23701	40
VA	23702	32
VA	23703	52
VA	23704	34
VA	23707	40
VA	23801	44
VA	23803	36
VA	23805	46
VA	23821	41
VA	23824	42
VA	23827	38
VA	23828	38
VA	23829	46
VA	23830	61
VA	23831	60
VA	23832	66
VA	23833	59
VA	23834	50
VA	23836	81
VA	23837	56
VA	23838	96
VA	23839	46
VA	23840	48
VA	23841	50
VA	23842	62
VA	23843	42
VA	23844	40
VA	23845	51
VA	23846	51
VA	23847	36
VA	23850	45
VA	23851	45
VA	23856	36
VA	23857	52
VA	23860	42
VA	23866	50
VA	23867	38
VA	23868	38
VA	23872	47
VA	23874	44
VA	23875	53
VA	23876	51
VA	23878	47
VA	23879	41
VA	23881	51
VA	23882	43
VA	23883	52
VA	23885	60
VA	23887	54
VA	23888	43
VA	23889	36
VA	23890	40
VA	23893	36
VA	23894	55
VA	23897	44
VA	23898	57
VA	23901	47
VA	23915	37
VA	23917	49
VA	23919	54
VA	23920	38
VA	23921	45
VA	23922	41
VA	23923	43
VA	23924	36
VA	23927	56
VA	23930	42
VA	23934	42
VA	23936	43
VA	23937	37
VA	23938	36
VA	23942	41
VA	23944	42
VA	23947	44
VA	23950	37
VA	23952	50
VA	23954	33
VA	23958	41
VA	23959	42
VA	23960	37
VA	23962	36
VA	23963	37
VA	23964	36
VA	23966	41
VA	23967	34
VA	23968	40
VA	23970	45
VA	23974	40
VA	23976	36
VA	24011	81
VA	24012	40
VA	24013	25
VA	24014	87
VA	24015	53
VA	24016	31
VA	24017	29
VA	24018	84
VA	24019	56
VA	24053	36
VA	24054	36
VA	24055	35
VA	24059	67
VA	24060	70
VA	24064	59
VA	24065	55
VA	24066	52
VA	24067	46
VA	24069	35
VA	24070	60
VA	24072	47
VA	24073	52
VA	24076	40
VA	24077	51
VA	24078	38
VA	24079	46
VA	24082	37
VA	24083	93
VA	24084	48
VA	24085	50
VA	24086	49
VA	24087	43
VA	24088	41
VA	24089	31
VA	24090	74
VA	24091	48
VA	24092	42
VA	24095	52
VA	24101	59
VA	24102	39
VA	24104	63
VA	24105	44
VA	24112	42
VA	24120	43
VA	24121	69
VA	24122	46
VA	24124	43
VA	24127	45
VA	24128	58
VA	24133	37
VA	24134	49
VA	24136	47
VA	24137	64
VA	24138	49
VA	24139	39
VA	24141	49
VA	24147	45
VA	24148	40
VA	24149	58
VA	24150	42
VA	24151	44
VA	24153	58
VA	24161	39
VA	24162	50
VA	24165	38
VA	24167	40
VA	24168	35
VA	24171	44
VA	24174	44
VA	24175	63
VA	24176	72
VA	24179	48
VA	24184	54
VA	24185	39
VA	24201	39
VA	24202	56
VA	24210	49
VA	24211	71
VA	24216	33
VA	24219	45
VA	24220	40
VA	24221	33
VA	24224	41
VA	24225	37
VA	24226	38
VA	24228	43
VA	24230	39
VA	24236	39
VA	24237	30
VA	24239	37
VA	24243	39
VA	24244	38
VA	24245	35
VA	24248	39
VA	24250	37
VA	24251	43
VA	24256	39
VA	24258	41
VA	24260	40
VA	24263	41
VA	24265	33
VA	24266	50
VA	24270	43
VA	24271	40
VA	24272	40
VA	24273	42
VA	24277	37
VA	24279	40
VA	24280	58
VA	24281	36
VA	24282	21
VA	24283	40
VA	24290	38
VA	24292	31
VA	24293	49
VA	24301	42
VA	24311	34
VA	24312	36
VA	24313	37
VA	24314	45
VA	24315	46
VA	24317	36
VA	24318	44
VA	24319	42
VA	24323	41
VA	24324	55
VA	24325	38
VA	24326	44
VA	24328	45
VA	24330	33
VA	24333	39
VA	24340	45
VA	24343	42
VA	24347	44
VA	24348	39
VA	24350	32
VA	24351	33
VA	24352	40
VA	24354	42
VA	24360	40
VA	24361	42
VA	24363	39
VA	24366	44
VA	24368	43
VA	24370	37
VA	24374	38
VA	24375	35
VA	24377	48
VA	24378	37
VA	24380	44
VA	24381	38
VA	24382	48
VA	24401	50
VA	24413	43
VA	24416	37
VA	24421	51
VA	24422	43
VA	24426	46
VA	24430	36
VA	24431	42
VA	24432	41
VA	24435	52
VA	24437	60
VA	24439	36
VA	24440	44
VA	24441	46
VA	24445	48
VA	24450	66
VA	24458	54
VA	24459	58
VA	24460	52
VA	24465	45
VA	24467	62
VA	24471	58
VA	24472	51
VA	24473	64
VA	24476	57
VA	24477	50
VA	24479	58
VA	24482	49
VA	24483	43
VA	24484	49
VA	24485	42
VA	24486	56
VA	24487	48
VA	24501	32
VA	24502	47
VA	24503	101
VA	24504	42
VA	24517	47
VA	24520	42
VA	24521	50
VA	24522	48
VA	24523	47
VA	24526	52
VA	24527	42
VA	24528	44
VA	24529	44
VA	24530	40
VA	24531	49
VA	24534	38
VA	24536	68
VA	24538	49
VA	24540	39
VA	24541	47
VA	24549	45
VA	24550	50
VA	24551	79
VA	24553	39
VA	24554	42
VA	24555	41
VA	24556	67
VA	24557	41
VA	24558	49
VA	24562	46
VA	24563	41
VA	24565	35
VA	24566	41
VA	24569	41
VA	24571	51
VA	24572	44
VA	24574	51
VA	24577	38
VA	24578	51
VA	24579	37
VA	24580	39
VA	24586	43
VA	24588	47
VA	24589	41
VA	24590	51
VA	24592	42
VA	24593	47
VA	24594	43
VA	24597	40
VA	24598	46
VA	24599	38
VA	24602	32
VA	24603	40
VA	24605	57
VA	24609	49
VA	24613	40
VA	24614	51
VA	24620	39
VA	24622	41
VA	24628	37
VA	24630	43
VA	24631	41
VA	24634	36
VA	24637	60
VA	24639	36
VA	24641	49
VA	24646	39
VA	24649	42
VA	24651	59
VA	24656	49
WA	98001	64
WA	98002	43
WA	98003	51
WA	98004	257
WA	98005	151
WA	98006	160
WA	98007	86
WA	98008	118
WA	98010	91
WA	98011	89
WA	98012	87
WA	98014	102
WA	98019	100
WA	98020	121
WA	98021	93
WA	98022	70
WA	98023	68
WA	98024	112
WA	98026	80
WA	98027	124
WA	98028	95
WA	98029	129
WA	98030	50
WA	98031	57
WA	98032	53
WA	98033	180
WA	98034	91
WA	98036	65
WA	98037	60
WA	98038	95
WA	98039	842
WA	98040	278
WA	98042	75
WA	98043	53
WA	98045	95
WA	98047	49
WA	98051	87
WA	98052	130
WA	98053	166
WA	98055	60
WA	98056	77
WA	98057	59
WA	98058	71
WA	98059	94
WA	98065	130
WA	98070	101
WA	98072	125
WA	98074	182
WA	98075	195
WA	98077	173
WA	98087	58
WA	98092	74
WA	98101	162
WA	98102	104
WA	98103	93
WA	98104	98
WA	98105	120
WA	98106	54
WA	98107	88
WA	98108	55
WA	98109	123
WA	98110	148
WA	98112	238
WA	98115	111
WA	98116	110
WA	98117	103
WA	98118	62
WA	98119	124
WA	98121	137
WA	98122	91
WA	98125	69
WA	98126	77
WA	98133	58
WA	98134	164
WA	98136	122
WA	98144	86
WA	98146	62
WA	98148	49
WA	98155	77
WA	98164	187
WA	98166	85
WA	98168	44
WA	98177	139
WA	98178	54
WA	98188	46
WA	98198	57
WA	98199	148
WA	98201	52
WA	98203	62
WA	98204	44
WA	98208	66
WA	98220	46
WA	98221	80
WA	98223	66
WA	98225	53
WA	98226	63
WA	98229	71
WA	98230	70
WA	98232	85
WA	98233	53
WA	98236	91
WA	98237	49
WA	98239	74
WA	98240	60
WA	98241	44
WA	98244	50
WA	98245	81
WA	98247	58
WA	98248	60
WA	98249	83
WA	98250	91
WA	98251	48
WA	98252	60
WA	98253	81
WA	98257	71
WA	98258	71
WA	98260	86
WA	98261	76
WA	98262	66
WA	98264	67
WA	98266	38
WA	98267	41
WA	98270	58
WA	98271	55
WA	98272	68
WA	98273	54
WA	98274	65
WA	98275	100
WA	98276	48
WA	98277	54
WA	98279	81
WA	98281	91
WA	98282	74
WA	98283	44
WA	98284	52
WA	98290	77
WA	98292	73
WA	98294	53
WA	98295	53
WA	98296	104
WA	98303	63
WA	98304	41
WA	98305	55
WA	98310	48
WA	98311	57
WA	98312	55
WA	98315	38
WA	98320	53
WA	98321	68
WA	98323	55
WA	98325	53
WA	98326	39
WA	98327	70
WA	98328	62
WA	98329	64
WA	98330	36
WA	98331	48
WA	98332	107
WA	98333	132
WA	98335	106
WA	98336	45
WA	98337	43
WA	98338	61
WA	98339	48
WA	98340	76
WA	98342	73
WA	98346	73
WA	98349	58
WA	98351	56
WA	98354	61
WA	98355	51
WA	98356	49
WA	98358	73
WA	98359	68
WA	98360	64
WA	98361	50
WA	98362	55
WA	98363	51
WA	98365	90
WA	98366	55
WA	98367	65
WA	98368	67
WA	98370	74
WA	98371	67
WA	98372	67
WA	98373	59
WA	98374	68
WA	98375	60
WA	98376	64
WA	98377	45
WA	98380	76
WA	98381	46
WA	98382	61
WA	98383	69
WA	98387	51
WA	98388	73
WA	98390	60
WA	98391	80
WA	98392	55
WA	98394	70
WA	98402	69
WA	98403	78
WA	98404	38
WA	98405	42
WA	98406	67
WA	98407	79
WA	98408	43
WA	98409	38
WA	98418	42
WA	98422	85
WA	98424	58
WA	98433	32
WA	98438	29
WA	98439	31
WA	98443	68
WA	98444	36
WA	98445	48
WA	98446	58
WA	98465	60
WA	98466	63
WA	98467	68
WA	98498	61
WA	98499	47
WA	98501	68
WA	98502	72
WA	98503	51
WA	98506	63
WA	98512	63
WA	98513	59
WA	98516	70
WA	98520	47
WA	98524	68
WA	98526	39
WA	98528	58
WA	98531	43
WA	98532	57
WA	98533	45
WA	98535	34
WA	98537	50
WA	98538	51
WA	98541	49
WA	98542	44
WA	98546	70
WA	98547	43
WA	98548	49
WA	98550	42
WA	98552	35
WA	98555	56
WA	98557	50
WA	98560	41
WA	98563	60
WA	98564	47
WA	98568	45
WA	98569	47
WA	98570	49
WA	98572	43
WA	98576	51
WA	98577	47
WA	98579	52
WA	98580	59
WA	98581	39
WA	98582	51
WA	98584	50
WA	98585	50
WA	98586	46
WA	98588	52
WA	98589	55
WA	98590	52
WA	98591	51
WA	98592	71
WA	98593	44
WA	98595	48
WA	98596	48
WA	98597	51
WA	98601	60
WA	98603	62
WA	98604	69
WA	98605	47
WA	98606	89
WA	98607	110
WA	98610	54
WA	98611	57
WA	98612	56
WA	98613	52
WA	98616	54
WA	98619	50
WA	98620	47
WA	98624	54
WA	98625	66
WA	98626	50
WA	98628	34
WA	98629	77
WA	98631	51
WA	98632	52
WA	98635	56
WA	98638	50
WA	98640	49
WA	98642	91
WA	98643	45
WA	98645	58
WA	98647	44
WA	98648	59
WA	98649	61
WA	98650	75
WA	98651	84
WA	98660	62
WA	98661	63
WA	98662	55
WA	98663	53
WA	98664	66
WA	98665	60
WA	98671	74
WA	98672	72
WA	98674	62
WA	98675	68
WA	98682	55
WA	98683	73
WA	98684	55
WA	98685	82
WA	98686	74
WA	98801	64
WA	98802	55
WA	98812	42
WA	98813	25
WA	98814	47
WA	98815	55
WA	98816	61
WA	98822	49
WA	98823	55
WA	98826	63
WA	98827	42
WA	98828	54
WA	98830	48
WA	98831	55
WA	98832	30
WA	98837	53
WA	98840	46
WA	98841	42
WA	98843	53
WA	98844	42
WA	98846	48
WA	98847	46
WA	98848	47
WA	98849	38
WA	98850	40
WA	98851	43
WA	98855	42
WA	98856	48
WA	98857	53
WA	98858	56
WA	98862	72
WA	98901	42
WA	98902	39
WA	98903	53
WA	98908	76
WA	98922	67
WA	98923	42
WA	98926	54
WA	98930	38
WA	98932	34
WA	98933	46
WA	98935	36
WA	98936	55
WA	98937	62
WA	98938	47
WA	98942	68
WA	98944	35
WA	98946	51
WA	98947	39
WA	98948	32
WA	98951	35
WA	98952	33
WA	98953	53
WA	99001	39
WA	99003	60
WA	99004	48
WA	99005	112
WA	99006	53
WA	99008	57
WA	99009	50
WA	99011	37
WA	99012	55
WA	99013	40
WA	99016	71
WA	99018	43
WA	99019	99
WA	99021	64
WA	99022	53
WA	99023	73
WA	99025	66
WA	99026	69
WA	99027	57
WA	99029	48
WA	99030	56
WA	99031	61
WA	99032	45
WA	99033	46
WA	99034	41
WA	99036	83
WA	99037	63
WA	99040	35
WA	99101	45
WA	99103	56
WA	99109	51
WA	99110	45
WA	99111	57
WA	99113	61
WA	99114	50
WA	99115	53
WA	99116	50
WA	99117	53
WA	99118	45
WA	99119	52
WA	99122	56
WA	99123	59
WA	99125	45
WA	99126	49
WA	99128	63
WA	99129	33
WA	99130	52
WA	99133	51
WA	99134	56
WA	99135	60
WA	99137	41
WA	99138	38
WA	99139	50
WA	99140	32
WA	99141	48
WA	99143	51
WA	99148	54
WA	99150	46
WA	99153	47
WA	99155	32
WA	99156	57
WA	99157	40
WA	99158	52
WA	99159	57
WA	99161	57
WA	99163	55
WA	99166	52
WA	99167	49
WA	99169	54
WA	99170	51
WA	99171	51
WA	99173	38
WA	99179	58
WA	99180	45
WA	99181	44
WA	99185	61
WA	99201	47
WA	99202	39
WA	99203	88
WA	99204	52
WA	99205	41
WA	99206	52
WA	99207	32
WA	99208	62
WA	99212	52
WA	99216	43
WA	99217	51
WA	99218	59
WA	99223	84
WA	99224	71
WA	99301	51
WA	99320	59
WA	99321	28
WA	99322	60
WA	99323	60
WA	99324	46
WA	99326	50
WA	99328	52
WA	99329	57
WA	99330	46
WA	99336	46
WA	99337	63
WA	99338	94
WA	99341	44
WA	99343	51
WA	99344	46
WA	99347	53
WA	99348	49
WA	99349	38
WA	99350	55
WA	99352	83
WA	99353	79
WA	99354	67
WA	99356	42
WA	99357	39
WA	99360	62
WA	99361	57
WA	99362	60
WA	99371	42
WA	99401	50
WA	99402	64
WA	99403	55
WV	24701	41
WV	24712	48
WV	24715	32
WV	24726	40
WV	24731	37
WV	24733	33
WV	24736	33
WV	24740	43
WV	24747	37
WV	24801	40
WV	24808	41
WV	24815	31
WV	24818	37
WV	24822	40
WV	24823	32
WV	24827	40
WV	24828	37
WV	24839	40
WV	24844	45
WV	24849	48
WV	24850	34
WV	24860	38
WV	24868	32
WV	24870	44
WV	24872	41
WV	24873	39
WV	24874	52
WV	24879	35
WV	24882	34
WV	24892	32
WV	24901	59
WV	24910	37
WV	24915	37
WV	24916	39
WV	24918	42
WV	24920	32
WV	24924	34
WV	24925	49
WV	24927	31
WV	24931	45
WV	24934	40
WV	24935	40
WV	24938	41
WV	24941	35
WV	24944	46
WV	24945	39
WV	24946	38
WV	24951	42
WV	24954	37
WV	24957	53
WV	24963	43
WV	24966	37
WV	24970	39
WV	24976	40
WV	24977	46
WV	24981	38
WV	24983	40
WV	24986	40
WV	24991	36
WV	25003	50
WV	25005	39
WV	25007	41
WV	25009	44
WV	25015	47
WV	25019	37
WV	25024	44
WV	25030	39
WV	25033	49
WV	25035	36
WV	25039	37
WV	25043	39
WV	25044	36
WV	25045	47
WV	25047	43
WV	25049	44
WV	25053	47
WV	25059	41
WV	25060	39
WV	25063	39
WV	25064	39
WV	25067	41
WV	25071	56
WV	25075	33
WV	25081	53
WV	25082	56
WV	25083	39
WV	25085	36
WV	25103	41
WV	25106	36
WV	25107	40
WV	25108	40
WV	25111	37
WV	25113	36
WV	25114	31
WV	25118	37
WV	25119	32
WV	25121	40
WV	25123	41
WV	25124	50
WV	25125	45
WV	25130	54
WV	25132	36
WV	25133	35
WV	25136	40
WV	25139	54
WV	25140	41
WV	25142	35
WV	25143	42
WV	25148	38
WV	25154	46
WV	25159	49
WV	25160	43
WV	25161	37
WV	25164	39
WV	25165	47
WV	25168	49
WV	25169	40
WV	25173	39
WV	25174	48
WV	25177	43
WV	25181	42
WV	25187	46
WV	25193	50
WV	25202	49
WV	25203	49
WV	25206	41
WV	25208	44
WV	25209	46
WV	25213	69
WV	25214	36
WV	25234	60
WV	25235	44
WV	25239	46
WV	25241	52
WV	25243	39
WV	25244	35
WV	25245	55
WV	25248	51
WV	25251	43
WV	25252	42
WV	25253	45
WV	25259	42
WV	25260	42
WV	25261	40
WV	25262	50
WV	25264	48
WV	25266	44
WV	25267	46
WV	25268	41
WV	25270	41
WV	25271	53
WV	25275	46
WV	25276	44
WV	25285	41
WV	25286	45
WV	25287	41
WV	25301	61
WV	25302	47
WV	25303	55
WV	25304	91
WV	25306	39
WV	25309	61
WV	25311	59
WV	25312	50
WV	25313	54
WV	25314	115
WV	25315	34
WV	25320	49
WV	25401	38
WV	25403	67
WV	25404	43
WV	25405	49
WV	25411	45
WV	25413	50
WV	25414	69
WV	25419	55
WV	25420	49
WV	25422	44
WV	25425	66
WV	25427	53
WV	25428	51
WV	25430	56
WV	25431	36
WV	25434	41
WV	25437	38
WV	25438	46
WV	25442	65
WV	25443	80
WV	25444	42
WV	25446	63
WV	25501	39
WV	25502	42
WV	25503	39
WV	25504	61
WV	25505	33
WV	25506	37
WV	25508	52
WV	25510	52
WV	25511	38
WV	25512	33
WV	25514	39
WV	25515	41
WV	25517	35
WV	25520	38
WV	25521	40
WV	25523	48
WV	25524	40
WV	25526	67
WV	25529	39
WV	25530	46
WV	25535	54
WV	25537	43
WV	25540	29
WV	25541	53
WV	25545	60
WV	25547	47
WV	25550	47
WV	25555	46
WV	25557	34
WV	25559	49
WV	25560	75
WV	25564	44
WV	25565	37
WV	25567	47
WV	25570	40
WV	25571	40
WV	25573	42
WV	25601	47
WV	25607	45
WV	25608	36
WV	25617	45
WV	25621	48
WV	25625	57
WV	25632	39
WV	25635	52
WV	25638	36
WV	25650	45
WV	25651	44
WV	25661	45
WV	25669	39
WV	25670	42
WV	25671	36
WV	25674	41
WV	25676	46
WV	25678	38
WV	25701	57
WV	25702	36
WV	25703	21
WV	25704	42
WV	25705	57
WV	25801	50
WV	25812	37
WV	25813	57
WV	25817	48
WV	25820	40
WV	25823	38
WV	25825	49
WV	25827	47
WV	25831	39
WV	25832	88
WV	25837	43
WV	25839	47
WV	25840	50
WV	25841	44
WV	25843	72
WV	25844	44
WV	25845	38
WV	25846	33
WV	25854	44
WV	25862	46
WV	25864	33
WV	25865	44
WV	25868	38
WV	25880	40
WV	25882	46
WV	25901	39
WV	25902	28
WV	25908	33
WV	25913	36
WV	25917	35
WV	25918	51
WV	25922	44
WV	25928	38
WV	25932	51
WV	25938	42
WV	25951	37
WV	25958	31
WV	25962	38
WV	25969	43
WV	25971	42
WV	25976	39
WV	25978	41
WV	25979	44
WV	25981	32
WV	25984	35
WV	25985	33
WV	25989	36
WV	26003	62
WV	26031	38
WV	26032	57
WV	26033	57
WV	26034	45
WV	26035	50
WV	26036	77
WV	26037	45
WV	26038	67
WV	26039	69
WV	26040	37
WV	26041	48
WV	26047	49
WV	26050	33
WV	26055	72
WV	26059	60
WV	26060	65
WV	26062	49
WV	26070	47
WV	26074	40
WV	26101	39
WV	26104	51
WV	26105	69
WV	26133	45
WV	26134	46
WV	26136	36
WV	26137	42
WV	26141	37
WV	26142	45
WV	26143	43
WV	26146	62
WV	26147	41
WV	26149	62
WV	26150	53
WV	26151	42
WV	26155	52
WV	26159	42
WV	26160	38
WV	26161	39
WV	26164	45
WV	26167	53
WV	26169	44
WV	26170	55
WV	26175	55
WV	26178	45
WV	26180	43
WV	26181	58
WV	26184	47
WV	26187	63
WV	26201	49
WV	26202	40
WV	26205	41
WV	26206	38
WV	26208	37
WV	26217	34
WV	26218	44
WV	26222	38
WV	26234	38
WV	26237	42
WV	26238	44
WV	26241	45
WV	26250	38
WV	26253	39
WV	26254	42
WV	26257	47
WV	26260	49
WV	26261	33
WV	26263	38
WV	26264	31
WV	26266	41
WV	26267	50
WV	26269	39
WV	26270	39
WV	26271	42
WV	26273	40
WV	26276	45
WV	26278	37
WV	26280	36
WV	26283	43
WV	26285	33
WV	26287	40
WV	26288	36
WV	26291	36
WV	26292	34
WV	26293	41
WV	26294	34
WV	26301	45
WV	26320	70
WV	26321	43
WV	26330	85
WV	26335	39
WV	26337	41
WV	26338	48
WV	26342	42
WV	26343	34
WV	26346	66
WV	26347	50
WV	26348	44
WV	26351	45
WV	26354	45
WV	26362	48
WV	26372	59
WV	26374	53
WV	26376	33
WV	26377	52
WV	26378	58
WV	26384	36
WV	26385	56
WV	26386	52
WV	26404	42
WV	26405	47
WV	26408	57
WV	26410	40
WV	26411	67
WV	26412	40
WV	26415	51
WV	26416	43
WV	26419	47
WV	26421	48
WV	26425	38
WV	26426	55
WV	26430	42
WV	26431	46
WV	26437	40
WV	26440	47
WV	26444	40
WV	26447	44
WV	26448	45
WV	26451	44
WV	26452	46
WV	26456	48
WV	26501	55
WV	26505	57
WV	26508	81
WV	26519	46
WV	26521	66
WV	26525	59
WV	26537	47
WV	26541	50
WV	26542	52
WV	26547	48
WV	26554	52
WV	26562	53
WV	26568	37
WV	26570	51
WV	26571	48
WV	26575	49
WV	26581	42
WV	26582	43
WV	26585	44
WV	26587	37
WV	26588	45
WV	26590	51
WV	26591	43
WV	26601	46
WV	26610	41
WV	26619	40
WV	26621	43
WV	26623	41
WV	26624	45
WV	26627	42
WV	26629	35
WV	26636	34
WV	26651	53
WV	26656	42
WV	26660	49
WV	26662	54
WV	26676	37
WV	26678	48
WV	26679	48
WV	26680	36
WV	26681	39
WV	26690	36
WV	26691	34
WV	26704	41
WV	26705	39
WV	26710	40
WV	26711	53
WV	26714	35
WV	26716	41
WV	26717	38
WV	26719	52
WV	26722	35
WV	26726	42
WV	26731	42
WV	26739	44
WV	26743	47
WV	26750	27
WV	26753	55
WV	26755	42
WV	26757	40
WV	26761	34
WV	26763	44
WV	26764	40
WV	26767	47
WV	26801	47
WV	26802	40
WV	26804	30
WV	26807	42
WV	26808	42
WV	26810	49
WV	26812	38
WV	26814	33
WV	26815	36
WV	26817	39
WV	26818	36
WV	26833	41
WV	26836	37
